Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,RT_list,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,sumRT,meanRT,sumdiff,sd,RT,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,536.419999799924,None,['8'],0,[1.4011802000459284],536.419999799924,None,536.419999799924,None,536.419999799924,None,537.9201922999928,None,537.9201922999928,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.267187600024,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,540.582704499946,None,['3'],0,[2.078460199991241],540.582704499946,None,540.582704499946,None,540.582704499946,None,542.7446623999858,None,542.7446623999858,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.079005699954,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rlzh,"['r', 'l', 'z', 'h']",0,"[0.8225776000181213, 1.3141625999705866, 1.8213501999853179, 2.2361585999606177, 2.9679688999895006]",545.3779761999613,None,545.3779761999613,None,1,RLZH,545.3779761999613,None,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,548.9413911999436,None,['1'],0,[1.3659954000031576],548.9413911999436,None,548.9413911999436,None,548.9413911999436,None,550.3929649000056,None,550.3929649000056,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.7384871999966,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,553.0373888999457,None,['4'],0,[1.299203500035219],553.0373888999457,None,553.0373888999457,None,553.0373888999457,None,554.4179555999581,None,554.4179555999581,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.7677218000172,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,557.0830122999614,None,['2'],0,[1.554739199928008],557.0830122999614,None,557.0830122999614,None,557.0830122999614,None,558.746582099935,None,558.746582099935,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0969131999882,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,561.4121390000219,None,['4'],0,[1.8327200000640005],561.4121390000219,None,561.4121390000219,None,561.4121390000219,None,563.3253497999394,None,563.3253497999394,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.6757549999747,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,565.9912071999861,None,['5'],0,[1.6196351998951286],565.9912071999861,None,565.9912071999861,None,565.9912071999861,None,567.7021559999557,None,567.7021559999557,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0544037999352,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qhltx,"['q', 'h', 'l', 't', 'x']",0,"[1.9842733999248594, 2.5220606999937445, 2.664100299938582, 2.9236507999012247, 3.142772699939087, 6.324656099895947]",570.3366394999903,None,570.3366394999903,None,1,QHLTX,570.3366394999903,None,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,13,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,577.2469790999312,None,['5'],0,[2.7482460000319406],577.2469790999312,None,577.2469790999312,None,577.2469790999312,None,580.0741454999661,None,580.0741454999661,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.4259680999676,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,582.7413112999639,None,['1'],0,[1.2291596999857575],582.7413112999639,None,582.7413112999639,None,582.7413112999639,None,584.0530679000076,None,584.0530679000076,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.3886399000185,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,586.7205530999927,None,['7'],0,[2.2858848000178114],586.7205530999927,None,586.7205530999927,None,586.7205530999927,None,589.0987929999828,None,589.0987929999828,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.4502564999275,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,591.765653599985,None,['6'],0,[1.6585145000135526],591.765653599985,None,591.765653599985,None,591.765653599985,None,593.5067650999408,None,593.5067650999408,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.8459925999632,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,596.1777623000089,None,['7'],0,[2.0678776999702677],596.1777623000089,None,596.1777623000089,None,596.1777623000089,None,598.3412796999328,None,598.3412796999328,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.6912578999763,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,601.006884799921,None,['7'],0,[2.714554200065322],601.006884799921,None,601.006884799921,None,601.006884799921,None,603.8087449999293,None,603.8087449999293,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.1525869999314,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qnhjvz,"['q', 'n', 'h', 'j', 'v', 'z']",0,"[1.3027192000299692, 1.8638794999569654, 2.196091099991463, 2.335486999945715, 3.116306299925782, 3.752660600002855, 4.636419199989177]",606.4346225999761,None,606.4346225999761,None,1,QNHJVZ,606.4346225999761,None,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,611.6632384000113,None,['0'],0,[1.1573676000116393],611.6632384000113,None,611.6632384000113,None,611.6632384000113,None,612.9061957999365,None,612.9061957999365,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.2436852999963,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,615.5759525999893,None,['0'],0,[0.9329358999384567],615.5759525999893,None,615.5759525999893,None,615.5759525999893,None,616.5972486999817,None,616.5972486999817,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.9566846999805,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,619.2557035000063,None,['1'],0,[1.575710800010711],619.2557035000063,None,619.2557035000063,None,619.2557035000063,None,620.91667029995,None,620.91667029995,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.252326900023,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,623.5680282999529,None,['7'],0,[1.9872836000286043],623.5680282999529,None,623.5680282999529,None,623.5680282999529,None,625.6483925000066,None,625.6483925000066,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.9811576999491,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,628.3136135999812,None,['8'],0,[1.1457534999353811],628.3136135999812,None,628.3136135999812,None,628.3136135999812,None,629.5264065000229,None,629.5264065000229,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.860990999965,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,632.1762378999265,None,['0'],0,[1.0627283999929205],632.1762378999265,None,632.1762378999265,None,632.1762378999265,None,633.331305300002,None,633.331305300002,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.6738011999987,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,635.9725949999411,None,['0'],0,[0.773949799942784],635.9725949999411,None,635.9725949999411,None,635.9725949999411,None,636.8226674000034,None,636.8226674000034,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.1870554999914,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xtjnrqs,"['x', 't', 'j', 'n', 'r', 'q', 's']",0,"[0.8932434000307694, 1.273378000012599, 1.6498247000854462, 1.908288500038907, 2.270868599996902, 2.5409911000169814, 2.7728572000050917, 3.7776057000737637]",639.4522950999672,None,639.4522950999672,None,1,XTJNRQS,639.4522950999672,None,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,643.7980533000082,None,['4'],0,[1.5930060000391677],643.7980533000082,None,643.7980533000082,None,643.7980533000082,None,645.4816811999772,None,645.4816811999772,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.8284112999681,None,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,648.1271686999826,None,['4'],0,[0.9271698000375181],648.1271686999826,None,648.1271686999826,None,648.1271686999826,None,649.1295229999814,None,649.1295229999814,None,,,,,,,,,,,,,,,P2,001,2019_Nov_12_1616,test_final,3.1.5,60.17383016724645,
